Date,Centre_Name,Commodity_Name,Price
29/10/2013,PORT BLAIR,Wheat,NA
29/10/2013,ITANAGAR,Wheat,NA
29/10/2013,GUWAHATI,Wheat,21
29/10/2013,SHILLONG,Wheat,25
29/10/2013,AIZWAL,Wheat,NA
29/10/2013,DIMAPUR,Wheat,16
29/10/2013,AGARTALA,Wheat,NA
29/10/2013,VIJAYWADA,Wheat,26
29/10/2013,VISAKHAPATNAM,Wheat,24
29/10/2013,BENGALURU,Wheat,24
29/10/2013,DHARWAD,Wheat,28
29/10/2013,T.PURAM,Wheat,26
29/10/2013,ERNAKULAM,Wheat,27
29/10/2013,KOZHIKODE,Wheat,27
29/10/2013,PUDUCHERRY,Wheat,30
29/10/2013,CHENNAI,Wheat,28
29/10/2013,DINDIGUL,Wheat,27
29/10/2013,THIRUCHIRAPALLI,Wheat,27
29/10/2013,HYDERABAD,Wheat,28
30/10/2013,CHANDIGARH,Wheat,18
30/10/2013,DELHI,Wheat,18
30/10/2013,HISAR,Wheat,14
30/10/2013,KARNAL,Wheat,19
30/10/2013,SHIMLA,Wheat,NA
30/10/2013,MANDI,Wheat,NA
30/10/2013,SRINAGAR,Wheat,NA
30/10/2013,JAMMU,Wheat,18
30/10/2013,AMRITSAR,Wheat,17
30/10/2013,LUDHIANA,Wheat,14
30/10/2013,BATHINDA,Wheat,17
30/10/2013,LUCKNOW,Wheat,17
30/10/2013,KANPUR,Wheat,16
30/10/2013,VARANASI,Wheat,15
30/10/2013,AGRA,Wheat,16
30/10/2013,DEHRADUN,Wheat,16
30/10/2013,RAIPUR,Wheat,24
30/10/2013,PANAJI,Wheat,NA
30/10/2013,AHMEDABAD,Wheat,19
30/10/2013,RAJKOT,Wheat,18
30/10/2013,BHOPAL,Wheat,17
30/10/2013,INDORE,Wheat,20
30/10/2013,GWALIOR,Wheat,NA
30/10/2013,JABALPUR,Wheat,15
30/10/2013,MUMBAI,Wheat,27
30/10/2013,NAGPUR,Wheat,26
30/10/2013,JAIPUR,Wheat,18
30/10/2013,JODHPUR,Wheat,17
30/10/2013,KOTA,Wheat,17
30/10/2013,PATNA,Wheat,19
30/10/2013,BHAGALPUR,Wheat,20
30/10/2013,RANCHI,Wheat,21
30/10/2013,BHUBANESHWAR,Wheat,NA
30/10/2013,CUTTACK,Wheat,NA
30/10/2013,SAMBALPUR,Wheat,NA
30/10/2013,ROURKELA,Wheat,21
30/10/2013,KOLKATA,Wheat,NA
30/10/2013,SILIGURI,Wheat,18
30/10/2013,PORT BLAIR,Wheat,NA
30/10/2013,ITANAGAR,Wheat,NA
30/10/2013,GUWAHATI,Wheat,21
30/10/2013,SHILLONG,Wheat,25
30/10/2013,AIZWAL,Wheat,NA
30/10/2013,DIMAPUR,Wheat,16
30/10/2013,AGARTALA,Wheat,NA
30/10/2013,VIJAYWADA,Wheat,26
30/10/2013,VISAKHAPATNAM,Wheat,24
30/10/2013,BENGALURU,Wheat,24
30/10/2013,DHARWAD,Wheat,28
30/10/2013,T.PURAM,Wheat,26
30/10/2013,ERNAKULAM,Wheat,27
30/10/2013,KOZHIKODE,Wheat,27
30/10/2013,PUDUCHERRY,Wheat,30
30/10/2013,CHENNAI,Wheat,28
30/10/2013,DINDIGUL,Wheat,29
30/10/2013,THIRUCHIRAPALLI,Wheat,27
30/10/2013,HYDERABAD,Wheat,28
31/10/2013,CHANDIGARH,Wheat,18
31/10/2013,DELHI,Wheat,18
31/10/2013,HISAR,Wheat,14
31/10/2013,KARNAL,Wheat,19
31/10/2013,SHIMLA,Wheat,NA
31/10/2013,MANDI,Wheat,NA
31/10/2013,SRINAGAR,Wheat,20
31/10/2013,JAMMU,Wheat,18
31/10/2013,AMRITSAR,Wheat,17
31/10/2013,LUDHIANA,Wheat,14
31/10/2013,BATHINDA,Wheat,17
31/10/2013,LUCKNOW,Wheat,17
31/10/2013,KANPUR,Wheat,16
31/10/2013,VARANASI,Wheat,15
31/10/2013,AGRA,Wheat,16
31/10/2013,DEHRADUN,Wheat,16
31/10/2013,RAIPUR,Wheat,24
31/10/2013,PANAJI,Wheat,NA
31/10/2013,AHMEDABAD,Wheat,NA
31/10/2013,RAJKOT,Wheat,NA
31/10/2013,BHOPAL,Wheat,NA
31/10/2013,INDORE,Wheat,20
31/10/2013,GWALIOR,Wheat,15
31/10/2013,JABALPUR,Wheat,15
31/10/2013,MUMBAI,Wheat,27
31/10/2013,NAGPUR,Wheat,26
31/10/2013,JAIPUR,Wheat,18
31/10/2013,JODHPUR,Wheat,16
31/10/2013,KOTA,Wheat,NA
31/10/2013,PATNA,Wheat,19
31/10/2013,BHAGALPUR,Wheat,20
31/10/2013,RANCHI,Wheat,21
31/10/2013,BHUBANESHWAR,Wheat,NA
31/10/2013,CUTTACK,Wheat,NA
31/10/2013,SAMBALPUR,Wheat,NA
31/10/2013,ROURKELA,Wheat,21
31/10/2013,KOLKATA,Wheat,NA
31/10/2013,SILIGURI,Wheat,18
31/10/2013,PORT BLAIR,Wheat,NA
31/10/2013,ITANAGAR,Wheat,NA
31/10/2013,GUWAHATI,Wheat,21
31/10/2013,SHILLONG,Wheat,25
31/10/2013,AIZWAL,Wheat,NA
31/10/2013,DIMAPUR,Wheat,16
31/10/2013,AGARTALA,Wheat,NA
31/10/2013,VIJAYWADA,Wheat,26
31/10/2013,VISAKHAPATNAM,Wheat,24
31/10/2013,BENGALURU,Wheat,24
31/10/2013,DHARWAD,Wheat,28
31/10/2013,T.PURAM,Wheat,26
31/10/2013,ERNAKULAM,Wheat,27
31/10/2013,KOZHIKODE,Wheat,27
31/10/2013,PUDUCHERRY,Wheat,30
31/10/2013,CHENNAI,Wheat,28
31/10/2013,DINDIGUL,Wheat,29
31/10/2013,THIRUCHIRAPALLI,Wheat,27
31/10/2013,HYDERABAD,Wheat,28
1/11/2013,CHANDIGARH,Wheat,18
1/11/2013,DELHI,Wheat,18
1/11/2013,HISAR,Wheat,NA
1/11/2013,KARNAL,Wheat,NA
1/11/2013,SHIMLA,Wheat,NA
1/11/2013,MANDI,Wheat,NA
1/11/2013,SRINAGAR,Wheat,20
1/11/2013,JAMMU,Wheat,17
1/11/2013,AMRITSAR,Wheat,NA
1/11/2013,LUDHIANA,Wheat,NA
1/11/2013,BATHINDA,Wheat,17
1/11/2013,LUCKNOW,Wheat,17
1/11/2013,KANPUR,Wheat,16
1/11/2013,VARANASI,Wheat,15
1/11/2013,AGRA,Wheat,16
1/11/2013,DEHRADUN,Wheat,16
1/11/2013,RAIPUR,Wheat,24
1/11/2013,PANAJI,Wheat,NA
1/11/2013,AHMEDABAD,Wheat,19
1/11/2013,RAJKOT,Wheat,18
1/11/2013,BHOPAL,Wheat,17
1/11/2013,INDORE,Wheat,20
1/11/2013,GWALIOR,Wheat,15
1/11/2013,JABALPUR,Wheat,15
1/11/2013,MUMBAI,Wheat,27
1/11/2013,NAGPUR,Wheat,26
1/11/2013,JAIPUR,Wheat,18
1/11/2013,JODHPUR,Wheat,16
1/11/2013,KOTA,Wheat,15
1/11/2013,PATNA,Wheat,19
1/11/2013,BHAGALPUR,Wheat,20
1/11/2013,RANCHI,Wheat,21
1/11/2013,BHUBANESHWAR,Wheat,NA
1/11/2013,CUTTACK,Wheat,NA
1/11/2013,SAMBALPUR,Wheat,NA
1/11/2013,ROURKELA,Wheat,21
1/11/2013,KOLKATA,Wheat,NA
1/11/2013,SILIGURI,Wheat,18
1/11/2013,PORT BLAIR,Wheat,NA
1/11/2013,ITANAGAR,Wheat,NA
1/11/2013,GUWAHATI,Wheat,21
1/11/2013,SHILLONG,Wheat,25
1/11/2013,AIZWAL,Wheat,NA
1/11/2013,DIMAPUR,Wheat,16
1/11/2013,AGARTALA,Wheat,NA
1/11/2013,VIJAYWADA,Wheat,26
1/11/2013,VISAKHAPATNAM,Wheat,24
1/11/2013,BENGALURU,Wheat,NA
1/11/2013,DHARWAD,Wheat,NA
1/11/2013,T.PURAM,Wheat,26
1/11/2013,ERNAKULAM,Wheat,27
1/11/2013,KOZHIKODE,Wheat,27
1/11/2013,PUDUCHERRY,Wheat,30
1/11/2013,CHENNAI,Wheat,28
1/11/2013,DINDIGUL,Wheat,29
1/11/2013,THIRUCHIRAPALLI,Wheat,27
1/11/2013,HYDERABAD,Wheat,28
4/11/2013,CHANDIGARH,Wheat,18
4/11/2013,DELHI,Wheat,18
4/11/2013,HISAR,Wheat,NA
4/11/2013,KARNAL,Wheat,NA
4/11/2013,SHIMLA,Wheat,NA
4/11/2013,MANDI,Wheat,NA
4/11/2013,SRINAGAR,Wheat,20
4/11/2013,JAMMU,Wheat,17
4/11/2013,AMRITSAR,Wheat,NA
4/11/2013,LUDHIANA,Wheat,14
4/11/2013,BATHINDA,Wheat,NA
4/11/2013,LUCKNOW,Wheat,NA
4/11/2013,KANPUR,Wheat,NA
4/11/2013,VARANASI,Wheat,NA
4/11/2013,AGRA,Wheat,NA
4/11/2013,DEHRADUN,Wheat,NA
4/11/2013,RAIPUR,Wheat,NA
4/11/2013,PANAJI,Wheat,NA
4/11/2013,AHMEDABAD,Wheat,NA
4/11/2013,RAJKOT,Wheat,NA
4/11/2013,BHOPAL,Wheat,NA
4/11/2013,INDORE,Wheat,NA
4/11/2013,GWALIOR,Wheat,NA
4/11/2013,JABALPUR,Wheat,NA
4/11/2013,MUMBAI,Wheat,NA
4/11/2013,NAGPUR,Wheat,NA
4/11/2013,JAIPUR,Wheat,NA
4/11/2013,JODHPUR,Wheat,NA
4/11/2013,KOTA,Wheat,NA
4/11/2013,PATNA,Wheat,19
4/11/2013,BHAGALPUR,Wheat,20
4/11/2013,RANCHI,Wheat,21
4/11/2013,BHUBANESHWAR,Wheat,NA
4/11/2013,CUTTACK,Wheat,NA
4/11/2013,SAMBALPUR,Wheat,NA
4/11/2013,ROURKELA,Wheat,21
4/11/2013,KOLKATA,Wheat,NA
4/11/2013,SILIGURI,Wheat,18
4/11/2013,PORT BLAIR,Wheat,27
4/11/2013,ITANAGAR,Wheat,NA
4/11/2013,GUWAHATI,Wheat,21
4/11/2013,SHILLONG,Wheat,25
4/11/2013,AIZWAL,Wheat,NA
4/11/2013,DIMAPUR,Wheat,16
4/11/2013,AGARTALA,Wheat,NA
4/11/2013,VIJAYWADA,Wheat,27
4/11/2013,VISAKHAPATNAM,Wheat,24
4/11/2013,BENGALURU,Wheat,NA
4/11/2013,DHARWAD,Wheat,NA
4/11/2013,T.PURAM,Wheat,26
4/11/2013,ERNAKULAM,Wheat,27
4/11/2013,KOZHIKODE,Wheat,27
4/11/2013,PUDUCHERRY,Wheat,30
4/11/2013,CHENNAI,Wheat,28
4/11/2013,DINDIGUL,Wheat,29
4/11/2013,THIRUCHIRAPALLI,Wheat,27
4/11/2013,HYDERABAD,Wheat,28
5/11/2013,CHANDIGARH,Wheat,18
5/11/2013,DELHI,Wheat,18
5/11/2013,HISAR,Wheat,14
5/11/2013,KARNAL,Wheat,19
5/11/2013,SHIMLA,Wheat,NA
5/11/2013,MANDI,Wheat,NA
5/11/2013,SRINAGAR,Wheat,20
5/11/2013,JAMMU,Wheat,17
5/11/2013,AMRITSAR,Wheat,17
5/11/2013,LUDHIANA,Wheat,14
5/11/2013,BATHINDA,Wheat,17
5/11/2013,LUCKNOW,Wheat,NA
5/11/2013,KANPUR,Wheat,NA
5/11/2013,VARANASI,Wheat,NA
5/11/2013,AGRA,Wheat,NA
5/11/2013,DEHRADUN,Wheat,NA
5/11/2013,RAIPUR,Wheat,24
5/11/2013,PANAJI,Wheat,NA
5/11/2013,AHMEDABAD,Wheat,NA
5/11/2013,RAJKOT,Wheat,NA
5/11/2013,BHOPAL,Wheat,17
5/11/2013,INDORE,Wheat,NA
5/11/2013,GWALIOR,Wheat,NA
5/11/2013,JABALPUR,Wheat,15
5/11/2013,MUMBAI,Wheat,NA
5/11/2013,NAGPUR,Wheat,NA
5/11/2013,JAIPUR,Wheat,NA
5/11/2013,JODHPUR,Wheat,NA
5/11/2013,KOTA,Wheat,NA
5/11/2013,PATNA,Wheat,NA
5/11/2013,BHAGALPUR,Wheat,NA
5/11/2013,RANCHI,Wheat,NA
5/11/2013,BHUBANESHWAR,Wheat,NA
5/11/2013,CUTTACK,Wheat,NA
5/11/2013,SAMBALPUR,Wheat,NA
5/11/2013,ROURKELA,Wheat,21
5/11/2013,KOLKATA,Wheat,NA
5/11/2013,SILIGURI,Wheat,NA
5/11/2013,PORT BLAIR,Wheat,27
5/11/2013,ITANAGAR,Wheat,NA
5/11/2013,GUWAHATI,Wheat,21
5/11/2013,SHILLONG,Wheat,25
5/11/2013,AIZWAL,Wheat,NA
5/11/2013,DIMAPUR,Wheat,16
5/11/2013,AGARTALA,Wheat,NA
5/11/2013,VIJAYWADA,Wheat,27
5/11/2013,VISAKHAPATNAM,Wheat,24
5/11/2013,BENGALURU,Wheat,24
5/11/2013,DHARWAD,Wheat,29
5/11/2013,T.PURAM,Wheat,26
5/11/2013,ERNAKULAM,Wheat,27
5/11/2013,KOZHIKODE,Wheat,27
5/11/2013,PUDUCHERRY,Wheat,30
5/11/2013,CHENNAI,Wheat,28
5/11/2013,DINDIGUL,Wheat,29
5/11/2013,THIRUCHIRAPALLI,Wheat,27
5/11/2013,HYDERABAD,Wheat,28
6/11/2013,CHANDIGARH,Wheat,18
6/11/2013,DELHI,Wheat,18
6/11/2013,HISAR,Wheat,14
6/11/2013,KARNAL,Wheat,19
6/11/2013,SHIMLA,Wheat,NA
6/11/2013,MANDI,Wheat,NA
6/11/2013,SRINAGAR,Wheat,NA
6/11/2013,JAMMU,Wheat,17
6/11/2013,AMRITSAR,Wheat,17
6/11/2013,LUDHIANA,Wheat,15
6/11/2013,BATHINDA,Wheat,18
6/11/2013,LUCKNOW,Wheat,17
6/11/2013,KANPUR,Wheat,16
6/11/2013,VARANASI,Wheat,15
6/11/2013,AGRA,Wheat,16
6/11/2013,DEHRADUN,Wheat,16
6/11/2013,RAIPUR,Wheat,24
6/11/2013,PANAJI,Wheat,NA
6/11/2013,AHMEDABAD,Wheat,NA
6/11/2013,RAJKOT,Wheat,NA
6/11/2013,BHOPAL,Wheat,NA
6/11/2013,INDORE,Wheat,20
6/11/2013,GWALIOR,Wheat,NA
6/11/2013,JABALPUR,Wheat,15
6/11/2013,MUMBAI,Wheat,27
6/11/2013,NAGPUR,Wheat,26
6/11/2013,JAIPUR,Wheat,18
6/11/2013,JODHPUR,Wheat,16
6/11/2013,KOTA,Wheat,15
6/11/2013,PATNA,Wheat,19
6/11/2013,BHAGALPUR,Wheat,20
6/11/2013,RANCHI,Wheat,21
6/11/2013,BHUBANESHWAR,Wheat,NA
6/11/2013,CUTTACK,Wheat,NA
6/11/2013,SAMBALPUR,Wheat,NA
6/11/2013,ROURKELA,Wheat,21
6/11/2013,KOLKATA,Wheat,NA
6/11/2013,SILIGURI,Wheat,NA
6/11/2013,PORT BLAIR,Wheat,NA
6/11/2013,ITANAGAR,Wheat,NA
6/11/2013,GUWAHATI,Wheat,21
6/11/2013,SHILLONG,Wheat,25
6/11/2013,AIZWAL,Wheat,NA
6/11/2013,DIMAPUR,Wheat,16
6/11/2013,AGARTALA,Wheat,NA
6/11/2013,VIJAYWADA,Wheat,27
6/11/2013,VISAKHAPATNAM,Wheat,24
6/11/2013,BENGALURU,Wheat,24
6/11/2013,DHARWAD,Wheat,29
6/11/2013,T.PURAM,Wheat,26
6/11/2013,ERNAKULAM,Wheat,27
6/11/2013,KOZHIKODE,Wheat,27
6/11/2013,PUDUCHERRY,Wheat,30
6/11/2013,CHENNAI,Wheat,28
6/11/2013,DINDIGUL,Wheat,29
6/11/2013,THIRUCHIRAPALLI,Wheat,27
6/11/2013,HYDERABAD,Wheat,28
7/11/2013,CHANDIGARH,Wheat,18
7/11/2013,DELHI,Wheat,18
7/11/2013,HISAR,Wheat,14
7/11/2013,KARNAL,Wheat,NA
7/11/2013,SHIMLA,Wheat,NA
7/11/2013,MANDI,Wheat,NA
7/11/2013,SRINAGAR,Wheat,20
7/11/2013,JAMMU,Wheat,17
7/11/2013,AMRITSAR,Wheat,17
7/11/2013,LUDHIANA,Wheat,15
7/11/2013,BATHINDA,Wheat,18
7/11/2013,LUCKNOW,Wheat,17
7/11/2013,KANPUR,Wheat,16
7/11/2013,VARANASI,Wheat,15
7/11/2013,AGRA,Wheat,16
7/11/2013,DEHRADUN,Wheat,16
7/11/2013,RAIPUR,Wheat,24
7/11/2013,PANAJI,Wheat,NA
7/11/2013,AHMEDABAD,Wheat,19
7/11/2013,RAJKOT,Wheat,18
7/11/2013,BHOPAL,Wheat,17
7/11/2013,INDORE,Wheat,20
7/11/2013,GWALIOR,Wheat,15
7/11/2013,JABALPUR,Wheat,15
7/11/2013,MUMBAI,Wheat,27
7/11/2013,NAGPUR,Wheat,26
7/11/2013,JAIPUR,Wheat,18
7/11/2013,JODHPUR,Wheat,17
7/11/2013,KOTA,Wheat,15
7/11/2013,PATNA,Wheat,19
7/11/2013,BHAGALPUR,Wheat,20
7/11/2013,RANCHI,Wheat,21
7/11/2013,BHUBANESHWAR,Wheat,NA
7/11/2013,CUTTACK,Wheat,NA
7/11/2013,SAMBALPUR,Wheat,NA
7/11/2013,ROURKELA,Wheat,21
7/11/2013,KOLKATA,Wheat,NA
7/11/2013,SILIGURI,Wheat,NA
7/11/2013,PORT BLAIR,Wheat,27
7/11/2013,ITANAGAR,Wheat,NA
7/11/2013,GUWAHATI,Wheat,21
7/11/2013,SHILLONG,Wheat,25
7/11/2013,AIZWAL,Wheat,NA
7/11/2013,DIMAPUR,Wheat,16
7/11/2013,AGARTALA,Wheat,NA
7/11/2013,VIJAYWADA,Wheat,27
7/11/2013,VISAKHAPATNAM,Wheat,24
7/11/2013,BENGALURU,Wheat,24
7/11/2013,DHARWAD,Wheat,29
7/11/2013,T.PURAM,Wheat,26
7/11/2013,ERNAKULAM,Wheat,27
7/11/2013,KOZHIKODE,Wheat,27
7/11/2013,PUDUCHERRY,Wheat,30
7/11/2013,CHENNAI,Wheat,28
7/11/2013,DINDIGUL,Wheat,29
7/11/2013,THIRUCHIRAPALLI,Wheat,27
7/11/2013,HYDERABAD,Wheat,28
8/11/2013,CHANDIGARH,Wheat,18
8/11/2013,DELHI,Wheat,18
8/11/2013,HISAR,Wheat,14
8/11/2013,KARNAL,Wheat,NA
8/11/2013,SHIMLA,Wheat,NA
8/11/2013,MANDI,Wheat,NA
8/11/2013,SRINAGAR,Wheat,20
8/11/2013,JAMMU,Wheat,17
8/11/2013,AMRITSAR,Wheat,17
8/11/2013,LUDHIANA,Wheat,15
8/11/2013,BATHINDA,Wheat,18
8/11/2013,LUCKNOW,Wheat,17
8/11/2013,KANPUR,Wheat,16
8/11/2013,VARANASI,Wheat,15
8/11/2013,AGRA,Wheat,16
8/11/2013,DEHRADUN,Wheat,16
8/11/2013,RAIPUR,Wheat,NA
8/11/2013,PANAJI,Wheat,NA
8/11/2013,AHMEDABAD,Wheat,19
8/11/2013,RAJKOT,Wheat,18
8/11/2013,BHOPAL,Wheat,17
8/11/2013,INDORE,Wheat,20
8/11/2013,GWALIOR,Wheat,15
8/11/2013,JABALPUR,Wheat,15
8/11/2013,MUMBAI,Wheat,27
8/11/2013,NAGPUR,Wheat,26
8/11/2013,JAIPUR,Wheat,18
8/11/2013,JODHPUR,Wheat,NA
8/11/2013,KOTA,Wheat,15
8/11/2013,PATNA,Wheat,NA
8/11/2013,BHAGALPUR,Wheat,NA
8/11/2013,RANCHI,Wheat,NA
8/11/2013,BHUBANESHWAR,Wheat,NA
8/11/2013,CUTTACK,Wheat,NA
8/11/2013,SAMBALPUR,Wheat,NA
8/11/2013,ROURKELA,Wheat,21
8/11/2013,KOLKATA,Wheat,NA
8/11/2013,SILIGURI,Wheat,NA
8/11/2013,PORT BLAIR,Wheat,27
8/11/2013,ITANAGAR,Wheat,NA
8/11/2013,GUWAHATI,Wheat,21
8/11/2013,SHILLONG,Wheat,NA
8/11/2013,AIZWAL,Wheat,NA
8/11/2013,DIMAPUR,Wheat,16
8/11/2013,AGARTALA,Wheat,NA
8/11/2013,VIJAYWADA,Wheat,27
8/11/2013,VISAKHAPATNAM,Wheat,24
8/11/2013,BENGALURU,Wheat,24
8/11/2013,DHARWAD,Wheat,29
8/11/2013,T.PURAM,Wheat,26
8/11/2013,ERNAKULAM,Wheat,27
8/11/2013,KOZHIKODE,Wheat,27
8/11/2013,PUDUCHERRY,Wheat,30
8/11/2013,CHENNAI,Wheat,28
8/11/2013,DINDIGUL,Wheat,29
8/11/2013,THIRUCHIRAPALLI,Wheat,27
8/11/2013,HYDERABAD,Wheat,28
11/11/2013,CHANDIGARH,Wheat,18
11/11/2013,DELHI,Wheat,18
11/11/2013,HISAR,Wheat,14
11/11/2013,KARNAL,Wheat,18
11/11/2013,SHIMLA,Wheat,NA
11/11/2013,MANDI,Wheat,NA
11/11/2013,SRINAGAR,Wheat,18
11/11/2013,JAMMU,Wheat,17
11/11/2013,AMRITSAR,Wheat,17
11/11/2013,LUDHIANA,Wheat,NA
11/11/2013,BATHINDA,Wheat,18
11/11/2013,LUCKNOW,Wheat,17
11/11/2013,KANPUR,Wheat,17
11/11/2013,VARANASI,Wheat,15
11/11/2013,AGRA,Wheat,16
11/11/2013,DEHRADUN,Wheat,16
11/11/2013,RAIPUR,Wheat,NA
11/11/2013,PANAJI,Wheat,NA
11/11/2013,AHMEDABAD,Wheat,19
11/11/2013,RAJKOT,Wheat,18
11/11/2013,BHOPAL,Wheat,17
11/11/2013,INDORE,Wheat,20
11/11/2013,GWALIOR,Wheat,15
11/11/2013,JABALPUR,Wheat,15
11/11/2013,MUMBAI,Wheat,27
11/11/2013,NAGPUR,Wheat,24
11/11/2013,JAIPUR,Wheat,18
11/11/2013,JODHPUR,Wheat,NA
11/11/2013,KOTA,Wheat,15
11/11/2013,PATNA,Wheat,19
11/11/2013,BHAGALPUR,Wheat,20
11/11/2013,RANCHI,Wheat,21
11/11/2013,BHUBANESHWAR,Wheat,NA
11/11/2013,CUTTACK,Wheat,NA
11/11/2013,SAMBALPUR,Wheat,NA
11/11/2013,ROURKELA,Wheat,21
11/11/2013,KOLKATA,Wheat,NA
11/11/2013,SILIGURI,Wheat,19
11/11/2013,PORT BLAIR,Wheat,27
11/11/2013,ITANAGAR,Wheat,NA
11/11/2013,GUWAHATI,Wheat,21
11/11/2013,SHILLONG,Wheat,25
11/11/2013,AIZWAL,Wheat,NA
11/11/2013,DIMAPUR,Wheat,16
11/11/2013,AGARTALA,Wheat,NA
11/11/2013,VIJAYWADA,Wheat,27
11/11/2013,VISAKHAPATNAM,Wheat,24
11/11/2013,BENGALURU,Wheat,NA
11/11/2013,DHARWAD,Wheat,NA
11/11/2013,T.PURAM,Wheat,26
11/11/2013,ERNAKULAM,Wheat,28
11/11/2013,KOZHIKODE,Wheat,27
11/11/2013,PUDUCHERRY,Wheat,30
11/11/2013,CHENNAI,Wheat,28
11/11/2013,DINDIGUL,Wheat,29
11/11/2013,THIRUCHIRAPALLI,Wheat,27
11/11/2013,HYDERABAD,Wheat,28
12/11/2013,CHANDIGARH,Wheat,18
12/11/2013,DELHI,Wheat,18
12/11/2013,HISAR,Wheat,14
12/11/2013,KARNAL,Wheat,18
12/11/2013,SHIMLA,Wheat,NA
12/11/2013,MANDI,Wheat,NA
12/11/2013,SRINAGAR,Wheat,18
12/11/2013,JAMMU,Wheat,17
12/11/2013,AMRITSAR,Wheat,17
12/11/2013,LUDHIANA,Wheat,15
12/11/2013,BATHINDA,Wheat,NA
12/11/2013,LUCKNOW,Wheat,17
12/11/2013,KANPUR,Wheat,17
12/11/2013,VARANASI,Wheat,15
12/11/2013,AGRA,Wheat,16
12/11/2013,DEHRADUN,Wheat,16
12/11/2013,RAIPUR,Wheat,24
12/11/2013,PANAJI,Wheat,28
12/11/2013,AHMEDABAD,Wheat,19
12/11/2013,RAJKOT,Wheat,18
12/11/2013,BHOPAL,Wheat,17
12/11/2013,INDORE,Wheat,20
12/11/2013,GWALIOR,Wheat,NA
12/11/2013,JABALPUR,Wheat,15
12/11/2013,MUMBAI,Wheat,27
12/11/2013,NAGPUR,Wheat,24
12/11/2013,JAIPUR,Wheat,18
12/11/2013,JODHPUR,Wheat,17
12/11/2013,KOTA,Wheat,15
12/11/2013,PATNA,Wheat,19
12/11/2013,BHAGALPUR,Wheat,20
12/11/2013,RANCHI,Wheat,21
12/11/2013,BHUBANESHWAR,Wheat,NA
12/11/2013,CUTTACK,Wheat,NA
12/11/2013,SAMBALPUR,Wheat,NA
12/11/2013,ROURKELA,Wheat,21
12/11/2013,KOLKATA,Wheat,NA
12/11/2013,SILIGURI,Wheat,19
12/11/2013,PORT BLAIR,Wheat,27
12/11/2013,ITANAGAR,Wheat,NA
12/11/2013,GUWAHATI,Wheat,21
12/11/2013,SHILLONG,Wheat,25
12/11/2013,AIZWAL,Wheat,NA
12/11/2013,DIMAPUR,Wheat,16
12/11/2013,AGARTALA,Wheat,NA
12/11/2013,VIJAYWADA,Wheat,27
12/11/2013,VISAKHAPATNAM,Wheat,24
12/11/2013,BENGALURU,Wheat,22
12/11/2013,DHARWAD,Wheat,29
12/11/2013,T.PURAM,Wheat,26
12/11/2013,ERNAKULAM,Wheat,28
12/11/2013,KOZHIKODE,Wheat,27
12/11/2013,PUDUCHERRY,Wheat,30
12/11/2013,CHENNAI,Wheat,28
12/11/2013,DINDIGUL,Wheat,29
12/11/2013,THIRUCHIRAPALLI,Wheat,27
12/11/2013,HYDERABAD,Wheat,28
13/11/2013,CHANDIGARH,Wheat,18
13/11/2013,DELHI,Wheat,18
13/11/2013,HISAR,Wheat,14
13/11/2013,KARNAL,Wheat,18
13/11/2013,SHIMLA,Wheat,NA
13/11/2013,MANDI,Wheat,NA
13/11/2013,SRINAGAR,Wheat,NA
13/11/2013,JAMMU,Wheat,17
13/11/2013,AMRITSAR,Wheat,17
13/11/2013,LUDHIANA,Wheat,NA
13/11/2013,BATHINDA,Wheat,17
13/11/2013,LUCKNOW,Wheat,17
13/11/2013,KANPUR,Wheat,17
13/11/2013,VARANASI,Wheat,15
13/11/2013,AGRA,Wheat,16
13/11/2013,DEHRADUN,Wheat,16
13/11/2013,RAIPUR,Wheat,24
13/11/2013,PANAJI,Wheat,NA
13/11/2013,AHMEDABAD,Wheat,19
13/11/2013,RAJKOT,Wheat,18
13/11/2013,BHOPAL,Wheat,17
13/11/2013,INDORE,Wheat,20
13/11/2013,GWALIOR,Wheat,NA
13/11/2013,JABALPUR,Wheat,NA
13/11/2013,MUMBAI,Wheat,27
13/11/2013,NAGPUR,Wheat,24
13/11/2013,JAIPUR,Wheat,18
13/11/2013,JODHPUR,Wheat,NA
13/11/2013,KOTA,Wheat,15
13/11/2013,PATNA,Wheat,19
13/11/2013,BHAGALPUR,Wheat,20
13/11/2013,RANCHI,Wheat,21
13/11/2013,BHUBANESHWAR,Wheat,NA
13/11/2013,CUTTACK,Wheat,NA
13/11/2013,SAMBALPUR,Wheat,NA
13/11/2013,ROURKELA,Wheat,21
13/11/2013,KOLKATA,Wheat,NA
13/11/2013,SILIGURI,Wheat,19
13/11/2013,PORT BLAIR,Wheat,NA
13/11/2013,ITANAGAR,Wheat,NA
13/11/2013,GUWAHATI,Wheat,21
13/11/2013,SHILLONG,Wheat,25
13/11/2013,AIZWAL,Wheat,NA
13/11/2013,DIMAPUR,Wheat,16
13/11/2013,AGARTALA,Wheat,NA
13/11/2013,VIJAYWADA,Wheat,27
13/11/2013,VISAKHAPATNAM,Wheat,24
13/11/2013,BENGALURU,Wheat,22
13/11/2013,DHARWAD,Wheat,29
13/11/2013,T.PURAM,Wheat,26
13/11/2013,ERNAKULAM,Wheat,NA
13/11/2013,KOZHIKODE,Wheat,27
13/11/2013,PUDUCHERRY,Wheat,30
